SessionID,UserID,Timestamp,PageType,DeviceType,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
S3506,U261,2024-12-28 06:12:56,Product,Mobile,Social,168,1,0
S3507,U417,2024-06-26 16:23:20,Home,Mobile,Direct,30,0,0
S3508,U119,2024-04-26 23:55:35,Home,Mobile,Ads,18,0,0
S3509,U859,2024-09-26 04:35:34,Product,Desktop,Ads,61,1,0
S3510,U951,2024-01-11 21:10:08,Home,Desktop,Social,55,0,0
S3511,U827,2024-10-01 21:36:23,Product,Mobile,Direct,147,0,0
S3512,U256,2024-12-10 03:14:45,Product,Mobile,Ads,91,1,0
S3513,U548,2024-12-11 08:35:01,Home,Mobile,Direct,5,0,0
S3514,U409,2024-03-21 17:12:10,Product,Mobile,Direct,147,1,0
S3515,U148,2024-03-04 10:42:51,Home,Mobile,Social,51,0,0
S3516,U500,2024-05-11 09:33:41,Home,Desktop,Ads,11,0,0
S3517,U303,2024-03-19 01:50:45,Home,Tablet,Ads,23,0,0
S3518,U109,2024-02-22 22:20:06,Home,Mobile,Ads,26,0,0
S3519,U320,2024-03-20 09:15:00,Product,Mobile,Direct,118,1,0
S3520,U518,2024-06-30 22:14:00,Home,Desktop,Direct,34,0,0
S3521,U902,2024-06-26 04:58:14,Home,Desktop,Direct,33,0,0
S3522,U245,2024-10-28 07:57:55,Home,Desktop,Ads,26,0,0
S3523,U355,2024-12-14 23:58:42,Product,Mobile,Ads,50,3,0
S3524,U157,2024-01-31 09:16:02,Cart,Mobile,Ads,141,2,1
S3525,U935,2024-07-08 09:05:57,Home,Mobile,Direct,22,0,0
S3526,U147,2024-02-19 08:14:45,Home,Mobile,Social,59,0,0
S3527,U193,2024-06-25 09:37:36,Product,Tablet,Ads,129,1,0
S3528,U399,2024-01-21 05:47:09,Product,Mobile,Social,76,2,0
S3529,U951,2024-04-10 13:31:42,Product,Mobile,Ads,54,0,0
S3530,U951,2024-12-22 06:16:06,Home,Desktop,Direct,54,0,0
S3531,U523,2024-02-11 02:47:16,Product,Desktop,Social,71,0,0
S3532,U370,2024-01-20 10:27:59,Home,Desktop,Direct,25,0,0
S3533,U257,2024-11-02 06:28:09,Product,Desktop,Direct,148,1,0
S3534,U284,2024-03-01 09:50:53,Home,Mobile,Social,31,0,0
S3535,U494,2024-06-02 02:14:15,Product,Mobile,Direct,142,1,0
S3536,U842,2024-10-14 04:37:01,Home,Mobile,Direct,58,0,0
S3537,U562,2024-08-10 16:30:26,Product,Mobile,Direct,99,0,0
S3538,U186,2024-02-03 09:08:13,Cart,Mobile,Ads,94,4,1
S3539,U813,2024-05-14 15:03:52,Cart,Desktop,Ads,103,4,1
S3540,U785,2024-12-21 20:49:18,Product,Desktop,Direct,42,1,0
S3541,U983,2024-11-16 03:46:14,Home,Desktop,Ads,11,0,0
S3542,U712,2024-02-28 15:53:36,Home,Mobile,Ads,48,0,0
S3543,U811,2024-05-17 20:27:49,Home,Mobile,Social,57,0,0
S3544,U605,2024-02-09 14:55:46,Home,Mobile,Direct,11,0,0
S3545,U866,2024-04-08 20:21:54,Home,Mobile,Direct,48,0,0
S3546,U469,2024-11-28 21:15:49,Home,Mobile,Direct,19,0,0
S3547,U795,2024-05-04 11:18:06,Product,Mobile,Social,115,3,0
S3548,U970,2024-03-15 16:54:11,Cart,Mobile,Ads,31,3,0
S3549,U307,2024-04-22 14:02:01,Home,Mobile,Social,14,0,0
S3550,U412,2024-07-14 00:52:28,Product,Mobile,Ads,100,0,0
S3551,U112,2024-04-15 05:33:00,Home,Desktop,Direct,41,0,0
S3552,U728,2024-09-22 07:06:28,Home,Mobile,Direct,16,0,0
S3553,U294,2024-11-02 00:54:19,Product,Mobile,Ads,77,3,0
S3554,U506,2024-06-14 21:13:15,Product,Mobile,Social,165,0,0
S3555,U524,2024-03-31 13:18:55,Home,Mobile,Direct,10,0,0
S3556,U913,2024-03-07 05:08:28,Home,Mobile,Direct,49,0,0
S3557,U182,2024-12-10 00:27:42,Home,Mobile,Direct,37,0,0
S3558,U128,2024-09-11 00:50:19,Home,Desktop,Direct,27,0,0
S3559,U219,2024-01-28 16:53:54,Home,Desktop,Social,27,0,0
S3560,U323,2024-01-17 07:51:19,Home,Mobile,Ads,30,0,0
S3561,U338,2024-06-18 06:48:16,Home,Desktop,Social,17,0,0
S3562,U276,2024-11-17 01:06:19,Product,Mobile,Ads,55,2,0
S3563,U143,2024-06-16 13:32:24,Home,Mobile,Direct,49,0,0
S3564,U127,2024-09-08 00:01:08,Product,Mobile,Direct,88,1,0
S3565,U328,2024-09-11 06:15:29,Home,Desktop,Direct,6,0,0
S3566,U972,2024-11-26 11:48:54,Home,Desktop,Direct,59,0,0
S3567,U281,2024-11-26 07:16:09,Home,Tablet,Direct,37,0,0
S3568,U481,2024-10-17 22:53:39,Home,Desktop,Social,20,0,0
S3569,U651,2024-02-29 16:09:22,Product,Mobile,Ads,173,2,0
S3570,U405,2024-12-13 01:13:50,Home,Desktop,Direct,39,0,0
S3571,U368,2024-08-04 00:49:51,Home,Mobile,Social,19,0,0
S3572,U957,2024-11-20 23:43:45,Product,Mobile,Direct,170,2,0
S3573,U609,2024-06-20 18:00:51,Product,Mobile,Social,80,4,0
S3574,U435,2024-10-28 08:16:11,Product,Mobile,Direct,25,0,0
S3575,U866,2024-04-30 16:47:36,Product,Mobile,Direct,90,0,0
S3576,U322,2024-04-25 00:43:51,Product,Mobile,Direct,116,2,0
S3577,U928,2024-02-26 05:55:07,Home,Mobile,Direct,14,0,0
S3578,U146,2024-04-20 10:04:26,Home,Mobile,Direct,55,0,0
S3579,U388,2024-10-11 13:37:18,Home,Mobile,Social,51,0,0
S3580,U192,2024-07-01 22:35:31,Product,Mobile,Social,75,0,0
S3581,U702,2024-08-24 16:06:58,Home,Desktop,Ads,20,0,0
S3582,U198,2024-09-10 02:10:10,Home,Desktop,Direct,45,0,0
S3583,U158,2024-03-26 04:23:54,Product,Mobile,Direct,83,2,0
S3584,U823,2024-01-01 19:51:42,Home,Mobile,Direct,50,0,0
S3585,U652,2024-05-10 17:54:13,Home,Mobile,Social,54,0,0
S3586,U429,2024-09-02 08:52:48,Home,Desktop,Direct,6,0,0
S3587,U340,2024-08-01 12:49:04,Product,Tablet,Ads,32,1,0
S3588,U527,2024-11-23 04:12:54,Product,Mobile,Ads,41,0,0
S3589,U161,2024-06-24 04:34:26,Home,Desktop,Direct,30,0,0
S3590,U874,2024-06-18 09:11:29,Cart,Mobile,Ads,232,1,0
S3591,U993,2024-07-13 19:15:58,Product,Mobile,Ads,120,0,0
S3592,U319,2024-11-12 08:13:29,Home,Tablet,Direct,52,0,0
S3593,U750,2024-02-14 06:58:25,Product,Tablet,Social,60,0,0
S3594,U281,2024-06-03 10:21:39,Home,Mobile,Ads,49,0,0
S3595,U100,2024-01-29 21:19:26,Home,Desktop,Ads,28,0,0
S3596,U331,2024-10-05 09:57:26,Product,Mobile,Ads,139,0,0
S3597,U848,2024-03-27 22:01:14,Home,Mobile,Ads,37,0,0
S3598,U641,2024-07-04 04:45:26,Home,Tablet,Ads,21,0,0
S3599,U515,2024-12-13 20:05:29,Home,Mobile,Ads,28,0,0
S3600,U873,2024-09-01 08:05:59,Product,Desktop,Direct,140,1,0
S3601,U635,2024-02-09 00:16:21,Product,Desktop,Direct,156,0,0
S3602,U736,2024-02-19 11:47:11,Home,Mobile,Direct,8,0,0
S3603,U615,2024-09-26 19:56:43,Home,Tablet,Direct,21,0,0
S3604,U758,2024-04-05 21:44:20,Home,Mobile,Ads,21,0,0
S3605,U852,2024-09-19 08:38:49,Home,Desktop,Ads,57,0,0
S3606,U485,2024-05-23 03:58:07,Product,Desktop,Ads,104,1,0
S3607,U726,2024-12-03 19:50:49,Home,Desktop,Direct,25,0,0
S3608,U309,2024-04-29 15:12:52,Product,Mobile,Social,93,1,0
S3609,U451,2024-05-06 15:56:27,Home,Mobile,Direct,49,0,0
S3610,U882,2024-06-21 13:31:37,Product,Desktop,Ads,64,2,0
S3611,U555,2024-04-14 03:01:56,Product,Mobile,Ads,92,0,0
S3612,U704,2024-04-28 06:15:54,Home,Mobile,Ads,18,0,0
S3613,U122,2024-08-06 10:16:56,Home,Desktop,Direct,53,0,0
S3614,U361,2024-08-05 03:39:19,Home,Desktop,Ads,33,0,0
S3615,U382,2024-01-30 05:32:53,Cart,Desktop,Ads,161,3,1
S3616,U215,2024-06-08 14:21:50,Home,Mobile,Direct,22,0,0
S3617,U311,2024-06-03 19:51:18,Product,Mobile,Ads,66,1,0
S3618,U399,2024-10-28 12:37:33,Home,Mobile,Direct,47,0,0
S3619,U911,2024-08-22 22:20:15,Home,Desktop,Social,48,0,0
S3620,U434,2024-03-07 08:54:57,Home,Desktop,Direct,13,0,0
S3621,U242,2024-06-27 03:12:58,Home,Mobile,Ads,17,0,0
S3622,U118,2024-11-22 04:07:49,Home,Mobile,Social,19,0,0
S3623,U632,2024-02-10 12:50:32,Product,Mobile,Social,38,1,0
S3624,U995,2024-09-15 13:00:37,Product,Mobile,Direct,45,0,0
S3625,U664,2024-04-02 00:38:18,Product,Desktop,Direct,111,1,0
S3626,U666,2024-05-15 00:10:27,Home,Desktop,Direct,53,0,0
S3627,U907,2024-05-23 21:51:03,Cart,Mobile,Ads,210,2,1
S3628,U878,2024-09-20 15:06:32,Home,Mobile,Social,7,0,0
S3629,U760,2024-03-19 22:56:49,Home,Tablet,Direct,6,0,0
S3630,U199,2024-08-04 16:32:48,Home,Mobile,Social,37,0,0
S3631,U780,2024-11-24 00:54:06,Product,Mobile,Direct,82,3,0
S3632,U614,2024-10-22 14:37:07,Home,Desktop,Direct,7,0,0
S3633,U643,2024-07-02 08:19:44,Home,Desktop,Social,47,0,0
S3634,U215,2024-09-02 01:33:51,Product,Mobile,Social,65,4,0
S3635,U148,2024-03-30 16:23:17,Home,Mobile,Social,50,0,0
S3636,U234,2024-08-21 13:56:53,Home,Mobile,Direct,40,0,0
S3637,U532,2024-08-04 22:46:21,Cart,Tablet,Direct,218,4,1
S3638,U486,2024-02-25 01:19:49,Product,Mobile,Direct,44,1,0
S3639,U725,2024-08-19 23:45:58,Home,Mobile,Direct,14,0,0
S3640,U886,2024-03-10 05:30:27,Home,Desktop,Direct,58,0,0
S3641,U439,2024-04-01 14:51:27,Home,Desktop,Ads,20,0,0
S3642,U912,2024-01-12 10:01:25,Home,Mobile,Social,20,0,0
S3643,U654,2024-04-22 01:42:06,Product,Mobile,Ads,111,1,0
S3644,U434,2024-03-07 07:14:55,Home,Desktop,Direct,10,0,0
S3645,U420,2024-01-03 08:55:04,Home,Mobile,Direct,20,0,0
S3646,U846,2024-05-15 00:46:54,Home,Mobile,Social,24,0,0
S3647,U103,2024-10-14 18:49:43,Home,Mobile,Direct,20,0,0
S3648,U989,2024-01-27 09:42:27,Cart,Mobile,Ads,262,3,0
S3649,U748,2024-06-28 22:24:12,Home,Mobile,Direct,18,0,0
S3650,U849,2024-04-05 16:26:06,Product,Mobile,Ads,45,1,0
S3651,U667,2024-05-06 02:38:49,Home,Mobile,Direct,49,0,0
S3652,U243,2024-10-03 19:48:08,Product,Mobile,Direct,87,1,0
S3653,U435,2024-07-09 00:10:24,Home,Mobile,Direct,30,0,0
S3654,U153,2024-07-24 11:30:15,Product,Mobile,Direct,159,2,0
S3655,U364,2024-06-23 01:52:13,Home,Mobile,Direct,30,0,0
S3656,U753,2024-03-24 10:18:15,Home,Mobile,Direct,48,0,0
S3657,U849,2024-10-15 16:31:23,Product,Mobile,Social,145,1,0
S3658,U221,2024-05-18 09:57:18,Home,Desktop,Social,38,0,0
S3659,U304,2024-04-10 22:58:45,Home,Tablet,Direct,48,0,0
S3660,U336,2024-07-08 15:34:08,Home,Mobile,Direct,30,0,0
S3661,U322,2024-06-12 14:39:48,Home,Desktop,Ads,25,0,0
S3662,U945,2024-09-07 05:24:07,Home,Desktop,Direct,32,0,0
S3663,U625,2024-07-03 06:02:52,Home,Desktop,Social,52,0,0
S3664,U461,2024-11-04 12:22:51,Home,Mobile,Direct,40,0,0
S3665,U947,2024-08-03 11:35:41,Home,Mobile,Direct,44,0,0
S3666,U225,2024-06-21 21:17:17,Product,Mobile,Social,106,0,0
S3667,U435,2024-10-10 02:11:58,Home,Desktop,Ads,19,0,0
S3668,U203,2024-07-17 19:06:18,Home,Mobile,Direct,17,0,0
S3669,U292,2024-04-23 14:38:45,Home,Mobile,Direct,27,0,0
S3670,U553,2024-10-15 06:48:01,Home,Mobile,Social,21,0,0
S3671,U417,2024-03-28 04:20:29,Home,Mobile,Ads,52,0,0
S3672,U485,2024-09-01 07:41:00,Product,Mobile,Social,65,1,0
S3673,U724,2024-08-16 04:17:15,Home,Desktop,Ads,7,0,0
S3674,U149,2024-07-25 17:04:42,Home,Mobile,Direct,59,0,0
S3675,U644,2024-12-17 19:47:39,Home,Tablet,Ads,16,0,0
S3676,U197,2024-09-30 12:17:18,Home,Mobile,Ads,44,0,0
S3677,U394,2024-03-07 02:23:24,Product,Mobile,Ads,153,3,0
S3678,U895,2024-07-19 16:01:09,Home,Desktop,Social,17,0,0
S3679,U696,2024-05-23 23:17:15,Home,Mobile,Social,40,0,0
S3680,U436,2024-09-03 15:38:56,Product,Mobile,Ads,31,0,0
S3681,U859,2024-02-13 04:06:13,Product,Mobile,Direct,90,2,0
S3682,U863,2024-08-14 17:28:31,Home,Mobile,Ads,36,0,0
S3683,U939,2024-02-23 11:04:29,Home,Mobile,Ads,52,0,0
S3684,U183,2024-06-28 11:17:24,Home,Mobile,Ads,23,0,0
S3685,U368,2024-12-25 09:43:51,Home,Mobile,Direct,10,0,0
S3686,U535,2024-07-11 18:13:18,Product,Mobile,Social,72,0,0
S3687,U207,2024-02-02 05:37:03,Home,Mobile,Direct,47,0,0
S3688,U614,2024-05-12 17:03:07,Product,Desktop,Direct,154,0,0
S3689,U691,2024-04-05 10:39:53,Product,Tablet,Social,150,1,0
S3690,U381,2024-12-21 21:47:55,Home,Mobile,Social,9,0,0
S3691,U953,2024-02-10 22:05:01,Home,Mobile,Direct,27,0,0
S3692,U673,2024-11-30 13:13:52,Home,Mobile,Direct,57,0,0
S3693,U191,2024-08-31 21:25:21,Product,Mobile,Ads,112,1,0
S3694,U872,2024-10-07 08:42:38,Home,Desktop,Ads,10,0,0
S3695,U299,2024-02-19 03:24:21,Product,Mobile,Ads,168,0,0
S3696,U689,2024-04-03 15:30:17,Product,Mobile,Direct,138,4,0
S3697,U228,2024-11-27 04:57:49,Home,Mobile,Direct,18,0,0
S3698,U457,2024-02-17 02:14:57,Home,Mobile,Ads,59,0,0
S3699,U435,2024-11-16 22:09:24,Home,Mobile,Ads,18,0,0
S3700,U143,2024-04-20 01:32:43,Home,Desktop,Direct,14,0,0
S3701,U311,2024-06-04 12:33:58,Home,Mobile,Ads,16,0,0
S3702,U608,2024-03-20 20:43:06,Home,Mobile,Social,42,0,0
S3703,U322,2024-09-25 01:11:47,Home,Desktop,Direct,48,0,0
S3704,U314,2024-05-17 04:20:27,Home,Desktop,Ads,59,0,0
S3705,U657,2024-05-04 22:59:37,Cart,Desktop,Direct,63,2,0
S3706,U748,2024-04-23 08:41:37,Home,Mobile,Ads,45,0,0
S3707,U940,2024-05-25 20:35:57,Home,Mobile,Direct,14,0,0
S3708,U908,2024-12-06 16:17:23,Home,Mobile,Direct,21,0,0
S3709,U775,2024-02-22 01:11:36,Product,Tablet,Direct,134,0,0
S3710,U567,2024-01-11 22:35:30,Product,Mobile,Direct,160,1,0
S3711,U519,2024-01-02 19:40:35,Home,Mobile,Direct,38,0,0
S3712,U486,2024-11-09 12:00:10,Home,Mobile,Ads,46,0,0
S3713,U178,2024-01-14 13:52:07,Product,Desktop,Ads,31,3,0
S3714,U749,2024-12-12 06:43:16,Home,Mobile,Social,21,0,0
S3715,U519,2024-11-17 15:42:51,Home,Tablet,Social,14,0,0
S3716,U293,2024-09-16 22:07:50,Home,Mobile,Direct,38,0,0
S3717,U108,2024-04-12 13:12:21,Home,Mobile,Direct,10,0,0
S3718,U993,2024-02-09 18:53:24,Home,Mobile,Direct,12,0,0
S3719,U641,2024-10-20 04:54:12,Home,Mobile,Ads,55,0,0
S3720,U689,2024-06-08 21:53:41,Home,Mobile,Direct,15,0,0
S3721,U811,2024-10-20 16:01:43,Product,Desktop,Ads,27,2,0
S3722,U683,2024-03-08 11:00:18,Home,Mobile,Social,15,0,0
S3723,U565,2024-10-24 04:44:50,Home,Mobile,Social,57,0,0
S3724,U976,2024-10-01 12:53:46,Home,Desktop,Direct,40,0,0
S3725,U239,2024-11-24 11:58:14,Home,Mobile,Social,14,0,0
S3726,U757,2024-06-13 23:35:34,Product,Tablet,Social,55,1,0
S3727,U875,2024-05-29 00:47:07,Product,Desktop,Ads,33,0,0
S3728,U307,2024-04-28 11:25:45,Cart,Desktop,Social,271,4,1
S3729,U605,2024-03-20 19:49:53,Home,Mobile,Ads,25,0,0
S3730,U327,2024-10-11 09:30:46,Home,Mobile,Ads,26,0,0
S3731,U114,2024-11-18 02:34:09,Home,Mobile,Direct,25,0,0
S3732,U737,2024-12-20 15:07:18,Home,Tablet,Direct,48,0,0
S3733,U123,2024-03-13 08:20:45,Home,Mobile,Direct,54,0,0
S3734,U140,2024-12-24 18:43:00,Home,Desktop,Direct,34,0,0
S3735,U187,2024-08-25 08:55:08,Home,Desktop,Direct,43,0,0
S3736,U107,2024-04-14 06:53:23,Product,Mobile,Direct,156,1,0
S3737,U806,2024-08-17 17:47:12,Product,Mobile,Ads,57,0,0
S3738,U377,2024-05-24 04:07:39,Cart,Mobile,Direct,218,2,1
S3739,U831,2024-08-27 06:42:25,Home,Tablet,Social,48,0,0
S3740,U868,2024-04-17 14:16:23,Home,Mobile,Ads,26,0,0
S3741,U254,2024-10-16 02:23:34,Home,Mobile,Social,48,0,0
S3742,U309,2024-03-12 04:46:49,Home,Mobile,Direct,14,0,0
S3743,U912,2024-02-25 23:36:14,Home,Mobile,Social,59,0,0
S3744,U276,2024-06-11 19:22:35,Home,Mobile,Ads,10,0,0
S3745,U297,2024-04-28 15:16:06,Home,Mobile,Ads,21,0,0
S3746,U151,2024-07-03 10:18:22,Home,Mobile,Direct,55,0,0
S3747,U157,2024-12-28 19:50:31,Cart,Mobile,Direct,80,2,0
S3748,U500,2024-12-12 21:48:36,Product,Desktop,Direct,168,0,0
S3749,U301,2024-06-07 22:40:27,Cart,Mobile,Direct,99,4,1
S3750,U130,2024-01-24 06:36:40,Home,Mobile,Direct,25,0,0
S3751,U126,2024-11-06 02:50:22,Home,Desktop,Direct,43,0,0
S3752,U770,2024-06-24 08:00:53,Home,Mobile,Direct,28,0,0
S3753,U679,2024-01-17 00:32:16,Product,Mobile,Direct,115,2,0
S3754,U607,2024-02-25 08:31:22,Home,Mobile,Social,16,0,0
S3755,U991,2024-12-24 02:07:21,Product,Mobile,Direct,46,0,0
S3756,U607,2024-02-13 02:12:57,Home,Mobile,Social,14,0,0
S3757,U585,2024-11-19 23:37:47,Home,Mobile,Direct,50,0,0
S3758,U248,2024-11-16 10:02:50,Home,Mobile,Social,56,0,0
S3759,U288,2024-05-20 00:31:53,Home,Desktop,Direct,46,0,0
S3760,U285,2024-03-24 08:54:18,Cart,Mobile,Social,263,4,1
S3761,U697,2024-04-15 11:28:09,Home,Desktop,Ads,30,0,0
S3762,U284,2024-05-25 22:58:02,Product,Mobile,Direct,145,2,0
S3763,U423,2024-02-06 15:37:25,Home,Mobile,Direct,27,0,0
S3764,U717,2024-11-13 19:29:33,Home,Mobile,Social,33,0,0
S3765,U376,2024-05-13 23:08:00,Product,Mobile,Ads,103,3,0
S3766,U491,2024-01-15 09:22:52,Home,Mobile,Ads,39,0,0
S3767,U649,2024-08-13 19:26:02,Cart,Desktop,Ads,275,3,1
S3768,U875,2024-09-30 01:32:28,Home,Desktop,Ads,22,0,0
S3769,U361,2024-07-05 00:19:09,Home,Desktop,Social,50,0,0
S3770,U790,2024-06-12 14:48:36,Home,Mobile,Social,28,0,0
S3771,U612,2024-07-23 02:11:28,Home,Mobile,Direct,12,0,0
S3772,U548,2024-11-14 19:00:37,Product,Tablet,Social,72,0,0
S3773,U685,2024-01-13 15:11:32,Home,Desktop,Ads,14,0,0
S3774,U547,2024-04-26 19:25:52,Home,Mobile,Ads,27,0,0
S3775,U943,2024-10-25 11:15:53,Product,Tablet,Direct,87,5,0
S3776,U953,2024-03-17 15:43:10,Product,Tablet,Direct,42,2,0
S3777,U622,2024-06-18 17:33:59,Home,Tablet,Direct,58,0,0
S3778,U220,2024-03-27 23:50:41,Home,Mobile,Direct,20,0,0
S3779,U291,2024-02-27 11:46:43,Product,Mobile,Direct,43,0,0
S3780,U304,2024-10-15 17:44:19,Product,Desktop,Ads,37,1,0
S3781,U467,2024-12-16 13:25:23,Home,Desktop,Ads,52,0,0
S3782,U162,2024-01-09 00:12:12,Home,Mobile,Direct,9,0,0
S3783,U861,2024-10-04 09:55:09,Cart,Mobile,Ads,211,2,1
S3784,U628,2024-07-21 08:55:55,Home,Desktop,Social,17,0,0
S3785,U358,2024-02-16 06:11:40,Home,Mobile,Ads,23,0,0
S3786,U493,2024-08-08 11:30:35,Product,Desktop,Social,109,0,0
S3787,U801,2024-07-11 00:48:51,Home,Mobile,Social,44,0,0
S3788,U891,2024-08-12 03:36:40,Product,Desktop,Ads,95,1,0
S3789,U109,2024-07-29 09:43:40,Product,Mobile,Ads,21,2,0
S3790,U975,2024-12-02 13:18:16,Cart,Tablet,Direct,117,3,1
S3791,U151,2024-01-09 22:54:46,Cart,Tablet,Ads,45,4,0
S3792,U355,2024-06-17 18:24:42,Home,Mobile,Social,27,0,0
S3793,U184,2024-12-27 00:12:43,Home,Desktop,Direct,44,0,0
S3794,U810,2024-04-10 15:20:25,Home,Mobile,Ads,13,0,0
S3795,U253,2024-01-08 01:22:01,Home,Mobile,Social,36,0,0
S3796,U170,2024-05-20 23:34:50,Home,Desktop,Direct,19,0,0
S3797,U130,2024-06-22 09:28:25,Home,Tablet,Ads,41,0,0
S3798,U390,2024-08-14 00:40:35,Product,Mobile,Direct,71,1,0
S3799,U251,2024-10-05 02:39:59,Home,Mobile,Direct,17,0,0
S3800,U929,2024-02-24 02:10:32,Product,Mobile,Direct,129,0,0
S3801,U255,2024-12-23 13:05:05,Home,Mobile,Direct,54,0,0
S3802,U101,2024-02-27 23:30:01,Cart,Mobile,Direct,277,3,1
S3803,U608,2024-04-11 18:45:43,Product,Tablet,Direct,104,3,0
S3804,U752,2024-03-15 19:39:35,Home,Mobile,Social,10,0,0
S3805,U565,2024-01-07 18:09:01,Home,Mobile,Ads,5,0,0
S3806,U664,2024-09-29 07:50:22,Home,Mobile,Ads,8,0,0
S3807,U743,2024-03-09 14:51:52,Product,Tablet,Direct,45,0,0
S3808,U393,2024-09-15 11:27:21,Product,Mobile,Social,170,3,0
S3809,U575,2024-08-21 15:27:31,Home,Mobile,Direct,20,0,0
S3810,U155,2024-02-03 02:36:57,Home,Mobile,Direct,34,0,0
S3811,U130,2024-02-04 20:21:15,Product,Desktop,Direct,99,1,0
S3812,U681,2024-10-12 10:46:19,Cart,Mobile,Direct,119,3,0
S3813,U770,2024-12-17 06:04:46,Home,Mobile,Direct,41,0,0
S3814,U853,2024-06-15 18:08:30,Home,Mobile,Social,52,0,0
S3815,U419,2024-05-28 06:57:58,Product,Tablet,Direct,28,0,0
S3816,U247,2024-06-19 19:17:20,Home,Mobile,Ads,16,0,0
S3817,U945,2024-01-10 18:26:41,Home,Mobile,Direct,9,0,0
S3818,U611,2024-10-06 07:13:45,Product,Desktop,Direct,75,1,0
S3819,U603,2024-11-24 07:10:47,Home,Mobile,Ads,39,0,0
S3820,U185,2024-07-09 18:01:37,Cart,Mobile,Direct,255,1,1
S3821,U867,2024-09-20 20:21:50,Home,Mobile,Social,17,0,0
S3822,U563,2024-01-02 11:21:23,Home,Desktop,Ads,43,0,0
S3823,U459,2024-12-27 21:46:21,Product,Mobile,Direct,61,2,0
S3824,U382,2024-01-30 17:51:20,Cart,Mobile,Social,210,2,0
S3825,U552,2024-07-17 07:28:45,Product,Mobile,Ads,75,0,0
S3826,U578,2024-11-18 06:56:34,Home,Mobile,Direct,45,0,0
S3827,U470,2024-01-06 20:13:37,Home,Tablet,Direct,12,0,0
S3828,U410,2024-07-13 09:54:59,Home,Tablet,Social,41,0,0
S3829,U340,2024-05-01 15:18:03,Product,Desktop,Direct,140,1,0
S3830,U843,2024-06-11 19:56:12,Product,Desktop,Ads,162,0,0
S3831,U254,2024-02-03 17:47:10,Home,Desktop,Social,9,0,0
S3832,U267,2024-05-18 14:42:34,Home,Desktop,Direct,33,0,0
S3833,U775,2024-09-25 08:10:48,Home,Mobile,Social,23,0,0
S3834,U203,2024-09-17 10:15:51,Product,Mobile,Direct,29,0,0
S3835,U643,2024-02-26 23:49:30,Home,Mobile,Ads,16,0,0
S3836,U414,2024-03-28 12:23:20,Home,Mobile,Direct,58,0,0
S3837,U925,2024-03-10 10:15:29,Product,Mobile,Direct,120,4,0
S3838,U649,2024-01-10 00:13:52,Cart,Desktop,Direct,38,3,1
S3839,U936,2024-02-09 03:07:07,Cart,Mobile,Social,175,1,1
S3840,U300,2024-09-11 23:07:51,Product,Mobile,Ads,124,2,0
S3841,U983,2024-01-12 09:09:59,Home,Mobile,Direct,18,0,0
S3842,U534,2024-01-02 15:03:56,Product,Mobile,Direct,47,1,0
S3843,U494,2024-01-21 12:47:49,Cart,Mobile,Ads,105,2,1
S3844,U708,2024-06-22 11:44:56,Home,Mobile,Ads,56,0,0
S3845,U182,2024-02-04 17:52:42,Product,Mobile,Direct,20,0,0
S3846,U586,2024-11-11 20:25:30,Home,Mobile,Ads,43,0,0
S3847,U703,2024-11-15 11:31:12,Home,Desktop,Direct,36,0,0
S3848,U745,2024-10-21 05:59:59,Home,Tablet,Ads,30,0,0
S3849,U800,2024-10-04 18:58:36,Product,Desktop,Direct,110,0,0
S3850,U364,2024-02-08 06:17:35,Home,Mobile,Social,28,0,0
S3851,U941,2024-07-22 10:56:53,Home,Mobile,Direct,39,0,0
S3852,U178,2024-03-21 00:22:01,Cart,Mobile,Direct,199,2,1
S3853,U123,2024-07-02 12:28:07,Cart,Desktop,Social,119,2,1
S3854,U862,2024-01-02 08:16:42,Home,Desktop,Ads,53,0,0
S3855,U832,2024-03-29 00:58:29,Home,Tablet,Direct,42,0,0
S3856,U665,2024-09-25 01:41:02,Home,Desktop,Direct,27,0,0
S3857,U232,2024-12-13 02:25:17,Home,Mobile,Ads,26,0,0
S3858,U357,2024-07-05 20:22:47,Home,Mobile,Direct,8,0,0
S3859,U957,2024-03-29 00:51:27,Home,Desktop,Ads,53,0,0
S3860,U107,2024-03-11 16:55:59,Product,Mobile,Ads,87,0,0
S3861,U475,2024-10-31 14:56:02,Home,Desktop,Ads,11,0,0
S3862,U273,2024-09-09 22:51:10,Home,Desktop,Direct,27,0,0
S3863,U318,2024-12-06 08:04:16,Home,Mobile,Social,6,0,0
S3864,U500,2024-08-15 05:20:33,Home,Tablet,Ads,53,0,0
S3865,U664,2024-05-16 20:42:50,Product,Mobile,Ads,178,2,0
S3866,U498,2024-11-07 00:26:06,Home,Desktop,Direct,51,0,0
S3867,U351,2024-08-12 11:56:55,Product,Tablet,Direct,143,2,0
S3868,U191,2024-05-04 23:53:50,Home,Mobile,Direct,30,0,0
S3869,U943,2024-02-26 09:17:02,Home,Mobile,Social,20,0,0
S3870,U302,2024-05-21 08:31:37,Home,Tablet,Social,51,0,0
S3871,U885,2024-04-10 04:59:31,Product,Mobile,Social,177,1,0
S3872,U734,2024-07-28 00:19:40,Product,Mobile,Direct,143,2,0
S3873,U615,2024-01-26 14:46:37,Home,Mobile,Social,53,0,0
